94.8,39.6,27.75,18.73,12.46,8.54,4.95,217
95,39.79,27.83,18.84,12.52,8.6,4.93,218
95.2,39.88,27.88,18.75,12.59,8.67,4.99,218
95.4,39.98,27.98,18.85,12.63,8.71,4.99,219
95.6,40.16,28.08,18.9,12.67,8.67,5.02,219
95.8,40.33,28.19,18.96,12.77,8.73,5.05,220
96,40.45,28.26,19.02,12.76,8.84,5.1,221
96.2,40.6,28.34,19.15,12.86,8.81,5.04,221
96.4,40.77,28.45,19.23,12.88,8.9,5.12,222
96.6,40.91,28.55,19.28,12.95,8.88,5.12,222
96.8,41.03,28.69,19.36,13.06,8.95,5.2,223
97,41.16,28.73,19.48,13.04,8.97,5.18,223
97.2,41.34,28.88,19.56,13.1,9.05,5.2,224
97.4,41.44,29.02,19.65,13.14,9.02,5.27,225
97.6,41.63,29.08,19.69,13.23,9.05,5.26,225
97.8,41.77,29.19,19.8,13.21,9.18,5.28,226
98,41.87,29.28,19.86,13.31,9.16,5.34,226
98.2,42.03,29.4,19.93,13.47,9.24,5.41,227
98.4,42.11,29.47,20.02,13.42,9.22,5.32,228
98.6,42.25,29.59,20.04,13.49,9.32,5.34,228
98.8,42.34,29.64,20.13,13.55,9.32,5.38,229
99,42.54,29.79,20.18,13.52,9.39,5.41,229
99.2,42.73,29.92,20.3,13.57,9.39,5.43,230
99.4,42.78,30.05,20.31,13.68,9.45,5.49,230
99.6,42.95,30.06,20.39,13.74,9.47,5.53,231
99.8,43.13,30.2,20.52,13.77,9.55,5.53,232
100,43.2,30.36,20.57,13.84,9.53,5.52,232
100.2,43.38,30.43,20.67,13.9,9.59,5.55,233
100.4,43.5,30.53,20.7,13.95,9.66,5.59,233
100.6,43.63,30.66,20.75,13.95,9.66,5.62,234
100.8,43.77,30.73,20.84,14.06,9.7,5.62,234
101,43.99,30.83,20.98,14.06,9.75,5.7,235
101.2,44.02,30.91,21.03,14.11,9.77,5.74,235
101.4,44.14,31.02,21.06,14.15,9.8,5.77,236
101.6,44.33,31.17,21.16,14.22,9.89,5.78,237
101.8,44.42,31.25,21.23,14.3,9.9,5.8,237
102,44.61,31.41,21.3,14.35,9.95,5.8,238
102.2,44.74,31.38,21.37,14.44,10.02,5.88,238
102.4,44.89,31.57,21.45,14.45,10.02,5.87,239
102.6,45,31.63,21.52,14.58,10.08,5.89,239
102.8,45.11,31.76,21.54,14.52,10.09,5.95,240
103,45.23,31.83,21.67,14.65,10.15,5.91,240
103.2,45.47,31.99,21.77,14.67,10.19,5.98,241
103.4,45.59,32.07,21.77,14.71,10.23,6.01,241
103.6,45.73,32.14,21.79,14.73,10.23,6.01,242
103.8,45.83,32.2,21.92,14.84,10.25,6.1,242
104,46.03,32.31,21.98,14.87,10.31,6.09,243
104.2,46.08,32.49,22.09,14.89,10.36,6.12,244
104.4,46.27,32.52,22.18,14.99,10.42,6.16,244
104.6,46.4,32.68,22.25,15.08,10.43,6.09,245
104.8,46.56,32.74,22.34,15.05,10.55,6.14,245
105,46.7,32.84,22.43,15.13,10.52,6.16,246
105.2,46.8,32.91,22.44,15.2,10.55,6.2,246
105.4,46.94,33.01,22.52,15.23,10.59,6.2,247
105.6,47.08,33.14,22.58,15.38,10.62,6.28,247
105.8,47.2,33.27,22.63,15.3,10.66,6.29,248
106,47.43,33.37,22.72,15.4,10.76,6.29,248
106.2,47.51,33.51,22.83,15.41,10.78,6.32,249
106.4,47.64,33.55,22.91,15.59,10.78,6.37,249
106.6,47.84,33.69,22.98,15.62,10.87,6.33,250
106.8,47.94,33.72,23.02,15.68,10.87,6.41,250
107,48.06,33.88,23.07,15.69,10.91,6.45,251
107.2,48.2,33.98,23.16,15.8,10.95,6.52,251
107.4,48.38,34.11,23.23,15.71,11.02,6.49,252
107.6,48.43,34.16,23.33,15.77,11.02,6.51,252
107.8,48.65,34.3,23.42,15.81,11.05,6.52,253
108,48.8,34.43,23.52,15.88,11.09,6.55,253
108.2,48.8,34.44,23.55,16.07,11.12,6.58,254
108.4,48.98,34.53,23.66,16.02,11.19,6.63,254
108.6,49.1,34.64,23.66,16.08,11.18,6.63,255
108.8,49.3,34.8,23.69,16.23,11.25,6.63,255
109,49.38,34.86,23.84,16.18,11.3,6.7,256
109.2,49.54,34.93,23.82,16.2,11.32,6.73,256
109.4,49.63,35.02,23.97,16.22,11.4,6.74,257
109.6,49.75,35.16,24.02,16.22,11.38,6.73,257
109.8,49.94,35.26,24.11,16.34,11.43,6.7,258
110,50.04,35.33,24.18,16.4,11.43,6.78,258
110.2,50.18,35.45,24.15,16.47,11.46,6.8,259
110.4,50.29,35.53,24.3,16.52,11.53,6.91,259
110.6,50.44,35.61,24.38,16.61,11.53,6.85,260
110.8,50.56,35.77,24.49,16.59,11.65,6.91,260
111,50.7,35.8,24.51,16.73,11.68,6.91,261
111.2,50.83,35.88,24.59,16.7,11.7,6.93,261
111.4,50.94,35.99,24.66,16.79,11.72,6.95,262
111.6,51.06,36.09,24.69,16.77,11.73,6.91,262
111.8,51.23,36.17,24.78,16.79,11.78,6.98,263
112,51.3,36.22,24.8,16.95,11.84,7.02,263
112.2,51.41,36.36,24.89,16.94,11.84,7.06,263
112.4,51.52,36.43,24.98,17,11.91,7.09,264
112.6,51.69,36.63,25.09,17.03,11.95,7.06,264
112.8,51.8,36.64,25.09,17.16,12.01,7.06,265
113,51.97,36.7,25.21,17.2,12.05,7.14,265
113.2,52.05,36.82,25.3,17.23,12.01,7.19,266
113.4,52.19,36.97,25.3,17.28,12.07,7.2,266
113.6,52.34,37.02,25.37,17.34,12.12,7.23,267
113.8,52.48,37.16,25.44,17.4,12.18,7.25,267
114,52.58,37.28,25.49,17.42,12.2,7.27,268
114.2,52.73,37.32,25.56,17.44,12.24,7.33,268
114.4,52.81,37.48,25.68,17.53,12.27,7.29,268
114.6,52.95,37.52,25.77,17.55,12.29,7.37,269
114.8,53.06,37.58,25.88,17.68,12.33,7.37,269
115,53.23,37.66,25.9,17.68,12.37,7.37,270
115.2,53.3,37.77,25.92,17.74,12.39,7.37,270
115.4,53.35,37.91,25.97,17.77,12.4,7.35,271
115.6,53.56,38,26.05,17.77,12.46,7.39,271
115.8,53.7,38.08,26.16,17.83,12.46,7.43,271
116,53.82,38.23,26.18,17.85,12.56,7.45,272
116.2,53.92,38.24,26.24,17.96,12.61,7.48,272
116.4,54.05,38.27,26.38,18.03,12.63,7.53,273
116.6,54.2,38.45,26.47,18.11,12.69,7.54,273
116.8,54.31,38.52,26.47,18.12,12.74,7.54,274
117,54.5,38.58,26.54,18.22,12.74,7.62,274
117.2,54.58,38.71,26.63,18.29,12.74,7.59,274
117.4,54.75,38.76,26.71,18.23,12.74,7.64,275
117.6,54.84,38.91,26.77,18.3,12.87,7.69,275
117.8,54.95,39.01,26.86,18.36,12.87,7.68,276
118,55.06,39.09,26.9,18.35,12.95,7.68,276
118.2,55.16,39.15,27.01,18.38,12.99,7.77,276
118.4,55.24,39.22,27.01,18.51,12.95,7.81,277
118.6,55.38,39.38,27.13,18.55,13.02,7.75,277
118.8,55.55,39.48,27.2,18.63,13.08,7.83,278
119,55.68,39.53,27.22,18.64,13.13,7.81,278
119.2,55.77,39.62,27.37,18.68,13.17,7.88,278
119.4,55.83,39.73,27.44,18.75,13.23,7.8,279
119.6,56,39.81,27.46,18.77,13.21,7.89,279
119.8,56.08,39.95,27.51,18.77,13.21,7.91,280
120,56.18,39.93,27.59,18.91,13.3,7.96,280
120.2,56.35,40.05,27.59,18.92,13.29,7.99,280
120.4,56.43,40.2,27.72,18.98,13.34,8.02,281
120.6,56.53,40.23,27.82,19.03,13.41,7.98,281
120.8,56.7,40.31,27.85,19.04,13.48,8.08,281
121,56.84,40.38,27.92,19.1,13.41,8.11,282
121.2,56.88,40.5,28.01,19.15,13.52,8.09,282
121.4,57.07,40.63,27.98,19.23,13.55,8.13,283
121.6,57.17,40.73,28.12,19.31,13.55,8.16,283
121.8,57.27,40.77,28.19,19.36,13.61,8.16,283
122,57.43,40.87,28.27,19.43,13.66,8.23,284
122.2,57.47,40.93,28.3,19.45,13.7,8.25,284
122.4,57.67,41.1,28.3,19.48,13.72,8.27,284
122.6,57.73,41.16,28.42,19.55,13.79,8.27,285
122.8,57.9,41.23,28.41,19.65,13.79,8.35,285
123,58,41.34,28.48,19.61,13.92,8.31,285
123.2,58.13,41.45,28.6,19.7,13.92,8.38,286
123.4,58.28,41.51,28.63,19.75,13.9,8.35,286
123.6,58.39,41.6,28.71,19.78,13.95,8.38,286
123.8,58.47,41.67,28.8,19.84,13.9,8.4,287
124,58.56,41.79,28.88,19.88,13.96,8.5,287
124.2,58.65,41.85,28.92,19.91,14.02,8.4,287
124.4,58.8,41.92,29.02,19.98,14.15,8.5,288
124.6,58.87,42.04,29.02,19.98,14.11,8.45,288
124.8,59.03,42.16,29.1,20.11,14.23,8.51,288
125,59.14,42.21,29.19,20.11,14.26,8.51,289
125.2,59.23,42.28,29.2,20.17,14.17,8.56,289
125.4,59.34,42.38,29.34,20.24,14.26,8.6,289
125.6,59.49,42.42,29.38,20.27,14.3,8.67,290
125.8,59.57,42.52,29.47,20.24,14.37,8.63,290
126,59.62,42.62,29.45,20.31,14.3,8.71,290
126.2,59.78,42.69,29.58,20.37,14.49,8.7,291
126.4,59.85,42.73,29.62,20.39,14.46,8.72,291
126.6,59.96,42.83,29.7,20.5,14.52,8.73,291
126.8,60.13,42.95,29.78,20.52,14.52,8.76,292
127,60.15,43,29.83,20.53,14.56,8.8,292
127.2,60.29,43.05,29.83,20.63,14.5,8.76,292
127.4,60.33,43.15,29.92,20.59,14.54,8.81,292
127.6,60.44,43.23,29.97,20.67,14.59,8.86,293
127.8,60.58,43.27,30.04,20.72,14.66,8.88,293
128,60.62,43.41,30.05,20.79,14.73,8.86,293
128.2,60.71,43.44,30.06,20.77,14.73,8.92,294
128.4,60.81,43.52,30.16,20.9,14.78,8.95,294
128.6,61.02,43.58,30.26,20.86,14.77,8.92,294
128.8,61.03,43.66,30.3,20.91,14.84,8.99,295
129,61.15,43.81,30.35,20.92,14.89,9.05,295
129.2,61.24,43.84,30.38,21.01,14.86,9.05,295
129.4,61.36,43.89,30.53,21.06,14.92,9.07,295
129.6,61.42,43.97,30.55,21.12,14.91,9.02,296
129.8,61.55,44.02,30.56,21.12,14.95,9.05,296
130,61.59,44.12,30.63,21.14,15.04,9.09,296
130.2,61.76,44.16,30.65,21.23,15.03,9.13,296
130.4,61.81,44.23,30.7,21.27,15.06,9.11,297
130.6,61.91,44.35,30.75,21.27,15.12,9.12,297
130.8,61.95,44.36,30.84,21.33,15.16,9.21,297
131,62.06,44.47,30.9,21.32,15.19,9.2,297
131.2,62.25,44.49,30.92,21.41,15.23,9.22,298
131.4,62.32,44.59,31.02,21.44,15.23,9.26,298
131.6,62.43,44.67,31.07,21.52,15.27,9.26,298
131.8,62.48,44.77,31.05,21.54,15.3,9.27,298
132,62.61,44.78,31.09,21.58,15.31,9.33,299
132.2,62.73,44.84,31.22,21.63,15.4,9.28,299
132.4,62.8,44.98,31.2,21.65,15.41,9.35,299
132.6,62.88,45.04,31.3,21.7,15.41,9.32,299
132.8,62.98,45.11,31.38,21.7,15.45,9.41,300
133,63.09,45.13,31.43,21.8,15.47,9.43,300
133.2,63.17,45.25,31.46,21.83,15.51,9.43,300
133.4,63.25,45.28,31.54,21.84,15.54,9.38,300
133.6,63.34,45.35,31.52,21.91,15.54,9.41,300
133.8,63.4,45.49,31.64,21.91,15.6,9.48,301
134,63.52,45.5,31.63,21.96,15.6,9.48,301
134.2,63.55,45.66,31.7,21.99,15.62,9.52,301
134.4,63.64,45.66,31.77,22.09,15.68,9.59,301
134.6,63.77,45.69,31.82,22.05,15.69,9.52,302
134.8,63.85,45.78,31.9,22.14,15.71,9.57,302
135,64.02,45.81,31.92,22.18,15.81,9.59,302
135.2,64.13,45.86,31.97,22.18,15.81,9.66,302
135.4,64.13,46.03,32.01,22.23,15.79,9.66,302
135.6,64.33,46.07,32.1,22.31,15.85,9.66,303
135.8,64.41,46.13,32.19,22.3,15.86,9.62,303
136,64.51,46.23,32.22,22.34,15.88,9.73,303
136.2,64.47,46.3,32.26,22.32,15.88,9.74,303
136.4,64.61,46.39,32.34,22.45,15.95,9.69,303
136.6,64.65,46.45,32.4,22.52,16.02,9.7,303
136.8,64.72,46.52,32.42,22.59,16.05,9.8,304
137,64.81,46.63,32.47,22.56,16.14,9.79,304
137.2,64.88,46.69,32.47,22.59,16.05,9.8,304
137.4,65.01,46.7,32.59,22.63,16.09,9.79,304
137.6,65.06,46.71,32.59,22.65,16.12,9.88,304
137.8,65.18,46.8,32.67,22.72,16.18,9.83,304
138,65.23,46.88,32.7,22.67,16.2,9.88,305
138.2,65.26,46.95,32.74,22.72,16.27,9.95,305
138.4,65.36,46.96,32.79,22.76,16.27,9.94,305
138.6,65.5,47.01,32.86,22.84,16.31,9.95,305
138.8,65.55,47.14,32.84,22.87,16.34,9.9,305
139,65.6,47.13,32.94,22.89,16.31,9.96,305
139.2,65.67,47.21,32.98,22.92,16.36,10.02,306
139.4,65.8,47.23,33.01,22.92,16.36,10,306
139.6,65.91,47.28,33.09,22.98,16.42,10.02,306
139.8,65.97,47.38,33.12,23.09,16.39,10.04,306
140,66.03,47.4,33.12,23.07,16.48,10.08,306
140.2,66.11,47.53,33.2,23.09,16.48,10.08,306
140.4,66.18,47.58,33.26,23.13,16.58,10.1,306
140.6,66.23,47.7,33.34,23.07,16.58,10.08,307
140.8,66.37,47.66,33.38,23.23,16.53,10.16,307
141,66.35,47.71,33.42,23.23,16.59,10.1,307
141.2,66.47,47.77,33.4,23.25,16.66,10.15,307
141.4,66.49,47.82,33.46,23.3,16.59,10.21,307
141.6,66.61,47.91,33.52,23.26,16.66,10.17,307
141.8,66.64,47.96,33.63,23.35,16.7,10.27,307
142,66.73,48.06,33.63,23.37,16.74,10.23,307
142.2,66.73,48.09,33.69,23.37,16.81,10.29,307
142.4,66.84,48.14,33.73,23.37,16.8,10.29,308
142.6,66.84,48.16,33.77,23.45,16.83,10.3,308
142.8,66.95,48.23,33.77,23.51,16.79,10.29,308
143,67.03,48.27,33.82,23.57,16.86,10.35,308
143.2,67.11,48.33,33.88,23.57,16.89,10.36,308
143.4,67.11,48.39,33.91,23.59,16.9,10.35,308
143.6,67.25,48.41,33.93,23.64,16.95,10.38,308
143.8,67.33,48.46,33.98,23.66,16.96,10.41,308
144,67.39,48.55,33.97,23.66,16.95,10.43,308
144.2,67.41,48.54,34.02,23.66,17.02,10.42,308
144.4,67.41,48.6,34.04,23.71,16.95,10.46,308
144.6,67.51,48.67,34.02,23.71,16.96,10.42,309
144.8,67.59,48.71,34.02,23.75,17,10.45,309
145,67.6,48.7,34.09,23.77,17.06,10.45,309
145.2,67.63,48.8,34.16,23.86,17.06,10.49,309
145.4,67.68,48.8,34.14,23.84,17.06,10.48,309
145.6,67.73,48.9,34.25,23.91,17.11,10.48,309
145.8,67.87,48.95,34.27,23.92,17.16,10.52,309
146,67.95,49.05,34.3,23.89,17.14,10.51,309
146.2,68.05,49.09,34.35,23.98,17.16,10.52,309
146.4,68.12,49.16,34.41,23.97,17.2,10.48,309
146.6,68.23,49.22,34.44,24.05,17.2,10.55,309
146.8,68.23,49.28,34.54,24.09,17.2,10.57,309
147,68.25,49.27,34.53,24.1,17.3,10.59,309
147.2,68.25,49.33,34.54,24.16,17.3,10.57,309
147.4,68.37,49.37,34.64,24.11,17.38,10.63,309
147.6,68.43,49.47,34.71,24.16,17.34,10.63,309
147.8,68.48,49.41,34.67,24.24,17.3,10.68,309
148,68.56,49.47,34.77,24.18,17.41,10.68,309
148.2,68.63,49.55,34.75,24.22,17.42,10.66,309
148.4,68.67,49.56,34.84,24.23,17.47,10.77,309
148.6,68.74,49.6,34.84,24.35,17.47,10.73,309
148.8,68.78,49.71,34.84,24.33,17.44,10.68,309
149,68.8,49.72,34.88,24.38,17.44,10.77,309
149.2,68.87,49.72,34.88,24.42,17.51,10.73,309
149.4,68.9,49.74,34.95,24.38,17.5,10.79,309
149.6,68.98,49.79,34.99,24.4,17.53,10.76,309
149.8,68.94,49.87,35.02,24.44,17.55,10.79,309
150,69.08,49.86,34.99,24.48,17.59,10.79,309
150.2,69.13,49.91,35.04,24.52,17.59,10.78,309
150.4,69.21,49.94,35.04,24.55,17.61,10.84,309
150.6,69.17,49.96,35.07,24.56,17.62,10.82,309
150.8,69.23,50.04,35.12,24.62,17.68,10.85,309
151,69.23,50.05,35.13,24.56,17.59,10.85,309
151.2,69.29,50.09,35.19,24.59,17.7,10.79,309
151.4,69.39,50.13,35.21,24.62,17.67,10.85,309
151.6,69.42,50.13,35.23,24.59,17.7,10.85,309
151.8,69.42,50.21,35.25,24.63,17.7,10.91,309
152,69.4,50.21,35.28,24.66,17.75,10.91,309
152.2,69.48,50.26,35.3,24.71,17.74,10.93,309
152.4,69.47,50.27,35.33,24.74,17.75,10.93,309
152.6,69.47,50.27,35.32,24.74,17.75,10.91,309
152.8,69.55,50.31,35.4,24.76,17.77,10.95,309
153,69.63,50.32,35.4,24.78,17.81,10.96,309
153.2,69.65,50.32,35.4,24.76,17.77,10.98,309
153.4,69.6,50.43,35.38,24.8,17.8,10.99,309
153.6,69.7,50.38,35.42,24.8,17.81,10.99,309
153.8,69.82,50.47,35.47,24.88,17.9,10.95,309
154,69.73,50.49,35.52,24.9,17.84,10.98,309
154.2,69.82,50.53,35.48,24.84,17.91,11.04,309
154.4,69.82,50.56,35.55,24.9,17.94,11.02,309
154.6,69.85,50.56,35.53,24.95,17.94,10.99,309
154.8,69.91,50.62,35.53,24.91,17.94,10.98,309
155,69.97,50.63,35.63,24.95,17.96,11.05,309
155.2,69.97,50.69,35.65,24.89,17.98,11.02,309
155.4,70.02,50.74,35.65,24.98,17.98,11.05,308
155.6,70.07,50.78,35.66,24.98,18.02,11.16,308
155.8,70.09,50.76,35.7,24.98,17.98,11.06,308
156,70.15,50.83,35.77,25.08,18.08,11.1,308
156.2,70.18,50.81,35.77,25.05,18.07,11.14,308
156.4,70.2,50.88,35.79,25.12,18.03,11.13,308
156.6,70.21,50.91,35.86,25.14,18.07,11.1,308
156.8,70.24,50.88,35.87,25.05,18.05,11.16,308
157,70.27,50.93,35.88,25.18,18.11,11.19,308
157.2,70.28,50.94,35.88,25.16,18.11,11.19,308
157.4,70.34,50.99,35.96,25.16,18.11,11.19,308
157.6,70.34,51.03,35.93,25.21,18.16,11.21,308
157.8,70.38,50.99,35.98,25.21,18.14,11.27,307
158,70.38,51.06,35.94,25.23,18.14,11.3,307
158.2,70.42,51.04,35.97,25.27,18.23,11.25,307
158.4,70.44,51.06,36.01,25.23,18.2,11.26,307
158.6,70.45,51.06,36.03,25.23,18.29,11.31,307
158.8,70.51,51.12,36.12,25.3,18.24,11.25,307
159,70.51,51.09,36.16,25.31,18.27,11.27,307
159.2,70.52,51.16,36.13,25.28,18.25,11.26,307
159.4,70.56,51.19,36.13,25.31,18.35,11.34,306
159.6,70.61,51.29,36.14,25.34,18.31,11.34,306
159.8,70.62,51.23,36.19,25.36,18.3,11.35,306
160,70.62,51.26,36.17,25.38,18.38,11.38,306
160.2,70.64,51.28,36.16,25.39,18.3,11.38,306
160.4,70.66,51.28,36.23,25.41,18.35,11.38,306
160.6,70.69,51.36,36.26,25.43,18.31,11.4,306
160.8,70.7,51.37,36.23,25.37,18.35,11.41,306
161,70.7,51.3,36.27,25.44,18.31,11.38,305
161.2,70.73,51.39,36.26,25.44,18.41,11.4,305
161.4,70.73,51.38,36.3,25.44,18.38,11.45,305
161.6,70.75,51.44,36.27,25.45,18.41,11.43,305
161.8,70.78,51.39,36.32,25.5,18.41,11.45,305
162,70.84,51.43,36.31,25.52,18.49,11.38,305
162.2,70.79,51.44,36.31,25.52,18.48,11.43,304
162.4,70.86,51.44,36.31,25.64,18.44,11.46,304
162.6,70.83,51.5,36.38,25.62,18.44,11.41,304
162.8,70.8,51.51,36.38,25.59,18.49,11.48,304
163,70.87,51.52,36.38,25.56,18.49,11.48,304
163.2,70.86,51.5,36.36,25.63,18.49,11.43,304
163.4,70.92,51.51,36.45,25.62,18.49,11.46,303
163.6,70.91,51.58,36.43,25.61,18.55,11.47,303
163.8,70.91,51.56,36.38,25.63,18.55,11.46,303
164,70.92,51.58,36.45,25.66,18.48,11.51,303
164.2,70.92,51.64,36.48,25.64,18.55,11.55,303
164.4,70.95,51.63,36.55,25.7,18.52,11.47,302
164.6,70.97,51.63,36.5,25.7,18.55,11.59,302
164.8,70.91,51.6,36.5,25.7,18.57,11.52,302
165,70.97,51.6,36.52,25.66,18.55,11.55,302
165.2,71,51.63,36.52,25.68,18.62,11.55,302
165.4,71.02,51.56,36.52,25.7,18.63,11.55,301
165.6,71,51.63,36.49,25.7,18.66,11.53,301
165.8,70.99,51.69,36.52,25.68,18.61,11.55,301
166,70.99,51.69,36.52,25.7,18.63,11.53,301
166.2,71,51.7,36.52,25.72,18.57,11.53,301
166.4,70.97,51.68,36.57,25.74,18.58,11.52,300
166.6,71.05,51.64,36.52,25.72,18.58,11.52,300
166.8,71,51.72,36.56,25.74,18.58,11.53,300
167,70.97,51.68,36.57,25.72,18.63,11.48,300
167.2,70.95,51.7,36.55,25.74,18.69,11.51,300
167.4,70.95,51.74,36.58,25.7,18.7,11.51,299
167.6,71.04,51.72,36.62,25.75,18.62,11.55,299
167.8,70.95,51.7,36.52,25.75,18.61,11.57,299
168,70.94,51.77,36.55,25.77,18.62,11.55,299
168.2,70.91,51.74,36.58,25.77,18.69,11.59,298
168.4,70.91,51.7,36.55,25.74,18.7,11.59,298
168.6,70.94,51.69,36.57,25.77,18.71,11.59,298
168.8,70.92,51.63,36.49,25.74,18.73,11.61,298
169,70.91,51.61,36.52,25.74,18.63,11.57,297
169.2,70.95,51.63,36.49,25.75,18.66,11.59,297
169.4,70.86,51.63,36.52,25.74,18.7,11.53,297
169.6,70.91,51.56,36.5,25.81,18.63,11.61,297
169.8,70.94,51.63,36.58,25.74,18.62,11.59,296
170,70.91,51.61,36.52,25.74,18.64,11.62,296
170.2,70.94,51.6,36.52,25.81,18.7,11.61,296
170.4,70.92,51.58,36.52,25.81,18.68,11.57,296
170.6,70.86,51.55,36.52,25.79,18.7,11.65,295
170.8,70.84,51.56,36.52,25.79,18.64,11.61,295
171,70.81,51.52,36.55,25.74,18.66,11.59,295
171.2,70.75,51.51,36.5,25.75,18.7,11.55,294
171.4,70.79,51.6,36.49,25.75,18.64,11.65,294
171.6,70.76,51.56,36.48,25.75,18.66,11.59,294
171.8,70.78,51.58,36.5,25.79,18.69,11.62,294
172,70.78,51.58,36.55,25.74,18.63,11.59,293
172.2,70.69,51.58,36.49,25.74,18.68,11.65,293
172.4,70.67,51.52,36.55,25.7,18.7,11.61,293
172.6,70.64,51.52,36.43,25.72,18.66,11.65,292
172.8,70.59,51.52,36.52,25.74,18.7,11.62,292
173,70.59,51.54,36.49,25.72,18.69,11.65,292
173.2,70.58,51.55,36.5,25.7,18.62,11.65,292
173.4,70.61,51.56,36.48,25.75,18.61,11.61,291
173.6,70.55,51.48,36.45,25.7,18.68,11.59,291
173.8,70.56,51.52,36.49,25.81,18.62,11.61,291
174,70.54,51.48,36.45,25.75,18.64,11.61,290
174.2,70.5,51.41,36.49,25.7,18.71,11.59,290
174.4,70.46,51.44,36.49,25.82,18.71,11.62,290
174.6,70.46,51.45,36.45,25.74,18.69,11.65,289
174.8,70.42,51.39,36.43,25.7,18.71,11.62,289
175,70.4,51.39,36.48,25.74,18.71,11.62,289
175.2,70.4,51.44,36.49,25.74,18.64,11.59,288
175.4,70.38,51.43,36.45,25.81,18.73,11.59,288
175.6,70.38,51.41,36.49,25.84,18.69,11.61,288
175.8,70.36,51.41,36.49,25.75,18.7,11.65,287
176,70.36,51.39,36.45,25.7,18.75,11.62,287
176.2,70.34,51.43,36.45,25.77,18.7,11.68,287
176.4,70.32,51.41,36.43,25.75,18.77,11.66,286
176.6,70.28,51.36,36.48,25.75,18.75,11.67,286
176.8,70.26,51.38,36.5,25.81,18.75,11.68,286
177,70.23,51.34,36.48,25.82,18.73,11.7,285
177.2,70.2,51.32,36.49,25.84,18.75,11.74,285
177.4,70.16,51.31,36.48,25.79,18.71,11.74,285
177.6,70.19,51.28,36.45,25.79,18.7,11.67,284
177.8,70.19,51.2,36.4,25.7,18.77,11.76,284
178,70.15,51.25,36.45,25.72,18.82,11.68,284
178.2,70.11,51.23,36.38,25.74,18.71,11.68,283
178.4,69.99,51.19,36.4,25.74,18.77,11.7,283
178.6,69.95,51.2,36.42,25.72,18.73,11.73,282
178.8,69.94,51.2,36.34,25.77,18.71,11.7,282
179,69.91,51.13,36.38,25.75,18.71,11.67,282
179.2,69.84,51.16,36.36,25.77,18.71,11.7,281
179.4,69.78,51.08,36.31,25.77,18.71,11.66,281
179.6,69.8,51.06,36.3,25.72,18.69,11.67,281
179.8,69.77,51.03,36.32,25.7,18.71,11.66,280
180,69.72,51.03,36.27,25.64,18.71,11.73,280
180.2,69.67,51.01,36.29,25.7,18.7,11.72,279
180.4,69.66,50.93,36.27,25.72,18.73,11.7,279
180.6,69.64,50.98,36.22,25.74,18.7,11.67,279
180.8,69.55,50.97,36.2,25.66,18.66,11.72,278
181,69.55,50.91,36.2,25.64,18.62,11.68,278
181.2,69.45,50.91,36.19,25.63,18.68,11.72,278
181.4,69.4,50.81,36.17,25.62,18.69,11.62,277
181.6,69.31,50.8,36.22,25.64,18.77,11.7,277
181.8,69.31,50.78,36.12,25.57,18.69,11.59,276
182,69.27,50.7,36.09,25.62,18.7,11.66,276
182.2,69.24,50.73,36.05,25.57,18.64,11.65,276
182.4,69.16,50.66,36.03,25.5,18.63,11.65,275
182.6,69.17,50.63,36.05,25.52,18.62,11.59,275
182.8,69.13,50.58,35.97,25.57,18.61,11.62,274
183,69.02,50.62,36.01,25.48,18.58,11.55,274
183.2,68.96,50.58,35.96,25.52,18.61,11.66,273
183.4,68.98,50.53,35.97,25.45,18.63,11.59,273
183.6,68.84,50.55,35.98,25.5,18.63,11.68,273
183.8,68.8,50.48,35.91,25.5,18.62,11.68,272
184,68.8,50.45,35.94,25.43,18.62,11.62,272
184.2,68.75,50.41,35.94,25.52,18.58,11.66,271
184.4,68.66,50.36,35.91,25.49,18.52,11.57,271
184.6,68.57,50.3,35.91,25.48,18.55,11.66,270
184.8,68.55,50.32,35.91,25.41,18.55,11.59,270
185,68.49,50.31,35.84,25.41,18.55,11.61,270
185.2,68.42,50.26,35.84,25.38,18.58,11.65,269
185.4,68.38,50.24,35.84,25.44,18.52,11.59,269
185.6,68.32,50.23,35.74,25.39,18.55,11.59,268
185.8,68.27,50.19,35.77,25.36,18.49,11.59,268
186,68.24,50.09,35.71,25.38,18.44,11.59,267
186.2,68.13,50.05,35.66,25.34,18.49,11.57,267
186.4,68.08,49.97,35.68,25.27,18.48,11.59,267
186.6,68.06,49.91,35.6,25.21,18.47,11.57,266
186.8,68.02,49.91,35.59,25.23,18.44,11.55,266
187,67.89,49.79,35.52,25.19,18.44,11.57,265
187.2,67.87,49.79,35.51,25.23,18.47,11.51,265
187.4,67.78,49.79,35.47,25.23,18.45,11.55,264
187.6,67.73,49.73,35.47,25.16,18.38,11.51,264
187.8,67.65,49.63,35.38,25.23,18.38,11.52,263
188,67.59,49.65,35.33,25.09,18.34,11.47,263
188.2,67.52,49.58,35.35,25.09,18.36,11.51,262
188.4,67.52,49.6,35.38,25.08,18.36,11.47,262
188.6,67.41,49.52,35.34,25.09,18.29,11.47,261
188.8,67.39,49.47,35.26,25.08,18.25,11.47,261
189,67.28,49.42,35.3,25.1,18.31,11.45,261
189.2,67.22,49.34,35.21,25.05,18.3,11.45,260
